dataset,path,filename,original_folder,mapped_class,width,height,blur_norm,hash
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (735).JPG,Virus (735).JPG,Virus,__REVISAR__,1500,1500,154.8881,b3a1caadc71a3698
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (736).JPG,Virus (736).JPG,Virus,__REVISAR__,1500,1500,222.0083,9fa4647f684107da
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (737).JPG,Virus (737).JPG,Virus,__REVISAR__,1500,1500,110.5222,c1fe0d67f0661968
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (738).JPG,Virus (738).JPG,Virus,__REVISAR__,1500,1500,91.4532,d71964baad56c5a0
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (739).JPG,Virus (739).JPG,Virus,__REVISAR__,1500,1500,163.0264,f41362ab5d568b07
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (74).jpg,Virus (74).jpg,Virus,__REVISAR__,256,256,18601.6485,c1909f9e75647686
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (740).JPG,Virus (740).JPG,Virus,__REVISAR__,1500,1500,201.5931,d34c0be09dea15dc
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (741).JPG,Virus (741).JPG,Virus,__REVISAR__,1500,1500,361.4433,f4312e7a30cd13e5
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (742).JPG,Virus (742).JPG,Virus,__REVISAR__,1500,1500,260.3943,b544bcb5d46a2457
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (743).JPG,Virus (743).JPG,Virus,__REVISAR__,1500,1500,133.4203,9ec9998e4aa1d5c3
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (744).JPG,Virus (744).JPG,Virus,__REVISAR__,1500,1500,248.023,b14ba75906b7ae90
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (745).JPG,Virus (745).JPG,Virus,__REVISAR__,1500,1500,242.7869,b2bd4bc4b244bb45
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (746).JPG,Virus (746).JPG,Virus,__REVISAR__,1500,1500,193.2209,b26d1841f2ab8e9d
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (747).JPG,Virus (747).JPG,Virus,__REVISAR__,1500,1500,115.441,814a29d099ef63b7
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (748).JPG,Virus (748).JPG,Virus,__REVISAR__,1500,1500,338.3667,d136c0a67eeaf054
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (749).JPG,Virus (749).JPG,Virus,__REVISAR__,1500,1500,188.3682,9827e8ce52e4df09
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (75).jpg,Virus (75).jpg,Virus,__REVISAR__,256,256,13172.0994,f6b4b898607b416b
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (750).JPG,Virus (750).JPG,Virus,__REVISAR__,1500,1500,241.284,9d60b15aad948bd9
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (751).JPG,Virus (751).JPG,Virus,__REVISAR__,1500,1500,160.3093,c4781df0cc5e631e
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (752).JPG,Virus (752).JPG,Virus,__REVISAR__,1500,1500,147.596,f0a76c7441039ff8
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (753).JPG,Virus (753).JPG,Virus,__REVISAR__,1500,1500,194.2903,932e118f436d71b3
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (754).JPG,Virus (754).JPG,Virus,__REVISAR__,1500,1500,141.1243,9d3ec08d90e6f127
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (755).JPG,Virus (755).JPG,Virus,__REVISAR__,1500,1500,165.9685,914e9ec2c96578dc
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (756).JPG,Virus (756).JPG,Virus,__REVISAR__,1500,1500,90.8026,8376e18eb4cb64e1
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (757).JPG,Virus (757).JPG,Virus,__REVISAR__,1500,1500,105.8441,bf24ca96b5053bd0
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (758).JPG,Virus (758).JPG,Virus,__REVISAR__,1500,1500,103.1773,984f33b6ec9d0782
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (759).JPG,Virus (759).JPG,Virus,__REVISAR__,1500,1500,102.3864,8e4ed2377ab82469
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (76).jpg,Virus (76).jpg,Virus,__REVISAR__,256,256,23559.2462,a5b8d2b17af10a55
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (760).JPG,Virus (760).JPG,Virus,__REVISAR__,1500,1500,133.469,879c3c3873a67e60
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (761).JPG,Virus (761).JPG,Virus,__REVISAR__,1500,1500,137.3779,879f1cb6bc61cc09
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (762).JPG,Virus (762).JPG,Virus,__REVISAR__,1500,1500,118.421,c53af1c7ecc9a700
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (763).JPG,Virus (763).JPG,Virus,__REVISAR__,1500,1500,233.1134,ad80136f3eb97911
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (764).JPG,Virus (764).JPG,Virus,__REVISAR__,1500,1500,144.9855,a1ad9e7047230f5e
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (765).jpg,Virus (765).jpg,Virus,__REVISAR__,1500,1500,234.4326,d14961c793a327d3
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (766).jpg,Virus (766).jpg,Virus,__REVISAR__,1500,1500,174.7889,d7524342d9b1b2ad
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (767).jpg,Virus (767).jpg,Virus,__REVISAR__,1500,1500,201.8697,84ec6f1775a2d0b2
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (768).jpg,Virus (768).jpg,Virus,__REVISAR__,1500,1500,217.8093,f045afe0d2dc0fe0
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (769).jpg,Virus (769).jpg,Virus,__REVISAR__,1500,1500,134.2128,d5786a77a478103b
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (77).jpg,Virus (77).jpg,Virus,__REVISAR__,256,256,28414.4245,bfdd986c50559582
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (770).jpg,Virus (770).jpg,Virus,__REVISAR__,1500,1500,49.1098,96a6d2561da564f1
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (771).jpg,Virus (771).jpg,Virus,__REVISAR__,1500,1500,45.6421,cd82d3fb8c28c574
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (772).jpg,Virus (772).jpg,Virus,__REVISAR__,1500,1500,153.6389,d6d22a6a6a4bf0a5
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (773).jpg,Virus (773).jpg,Virus,__REVISAR__,1500,1500,87.7618,95dc584aaa55336e
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (774).jpg,Virus (774).jpg,Virus,__REVISAR__,1500,1500,112.246,f8ca461c8b099f8f
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (775).jpg,Virus (775).jpg,Virus,__REVISAR__,1500,1500,91.0724,cfcc649199275f42
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (776).jpg,Virus (776).jpg,Virus,__REVISAR__,1500,1500,79.418,dad24355064fcf58
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (777).jpg,Virus (777).jpg,Virus,__REVISAR__,1500,1500,94.4353,ec8710eef676088d
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (778).jpg,Virus (778).jpg,Virus,__REVISAR__,1500,1500,141.5234,c9d4d63b1f9be800
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (779).jpg,Virus (779).jpg,Virus,__REVISAR__,1500,1500,99.1284,d4596d99894b29d9
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (78).jpg,Virus (78).jpg,Virus,__REVISAR__,256,256,30737.5304,d65295b5ada98156
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (780).jpg,Virus (780).jpg,Virus,__REVISAR__,1500,1500,228.646,e82338eea0c7bc4b
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (781).jpg,Virus (781).jpg,Virus,__REVISAR__,1500,1500,90.5044,d5aa4a952d5dd624
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (782).jpg,Virus (782).jpg,Virus,__REVISAR__,1500,1500,183.4667,d65295b5ada98156
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (783).jpg,Virus (783).jpg,Virus,__REVISAR__,1500,1500,279.9324,fc3eca6c9b742481
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (784).jpg,Virus (784).jpg,Virus,__REVISAR__,1500,1500,167.5352,d3e665d29a887570
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (785).jpg,Virus (785).jpg,Virus,__REVISAR__,1500,1500,141.7559,d6c765ae54b56260
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (786).jpg,Virus (786).jpg,Virus,__REVISAR__,1500,1500,340.3604,cbae63965548961d
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (787).jpg,Virus (787).jpg,Virus,__REVISAR__,1500,1500,154.4751,e2d67b82145eaea4
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (788).jpg,Virus (788).jpg,Virus,__REVISAR__,1500,1500,124.7813,fb4deac0843fe520
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (789).jpg,Virus (789).jpg,Virus,__REVISAR__,1500,1500,141.1585,d5b56cb6a1c89174
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (79).jpg,Virus (79).jpg,Virus,__REVISAR__,256,256,30447.3974,ad80136f3eb97911
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (790).jpg,Virus (790).jpg,Virus,__REVISAR__,1500,1500,132.3236,dd8e61d0c4746a3d
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (791).jpg,Virus (791).jpg,Virus,__REVISAR__,1500,1500,193.4457,bebd67e98885085c
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (792).jpg,Virus (792).jpg,Virus,__REVISAR__,1500,1500,107.362,c7606b95955a9c35
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (793).jpg,Virus (793).jpg,Virus,__REVISAR__,1500,1500,153.2422,c9903c1e07bf33d4
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (794).jpg,Virus (794).jpg,Virus,__REVISAR__,1500,1500,86.2714,f9c50da0b654e9aa
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (795).jpg,Virus (795).jpg,Virus,__REVISAR__,1500,1500,76.5522,f0d5a4b47037e938
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (796).jpg,Virus (796).jpg,Virus,__REVISAR__,1500,1500,187.8388,f835e6e3e7040987
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (797).jpg,Virus (797).jpg,Virus,__REVISAR__,1500,1500,125.7758,fcc77a70bf110903
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (798).jpg,Virus (798).jpg,Virus,__REVISAR__,1500,1500,183.8925,cf81e7e7900f0c74
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (799).jpg,Virus (799).jpg,Virus,__REVISAR__,1500,1500,150.1709,f8cce3219c179a78
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (8).jpg,Virus (8).jpg,Virus,__REVISAR__,256,256,15677.385,ca60da14bb82abde
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (80).jpg,Virus (80).jpg,Virus,__REVISAR__,256,256,34930.0206,cc94dc19388f839f
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (800).jpg,Virus (800).jpg,Virus,__REVISAR__,1500,1500,100.4568,a353a1738fcaa5c2
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (801).jpg,Virus (801).jpg,Virus,__REVISAR__,1500,1500,127.8576,e93dbd7000e9b961
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (802).jpg,Virus (802).jpg,Virus,__REVISAR__,1500,1500,203.6424,eaa21551c1b4717f
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (803).jpg,Virus (803).jpg,Virus,__REVISAR__,1500,1500,119.1557,d88899b1f3e69686
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (804).jpg,Virus (804).jpg,Virus,__REVISAR__,1500,1500,131.8841,837cf5474f0c7826
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (805).jpg,Virus (805).jpg,Virus,__REVISAR__,1500,1500,241.7728,df027f123ce1ea09
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (806).jpg,Virus (806).jpg,Virus,__REVISAR__,1500,1500,234.3512,a7908e3633576663
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (807).jpg,Virus (807).jpg,Virus,__REVISAR__,1500,1500,115.0406,d291acbe066d48cf
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (808).jpg,Virus (808).jpg,Virus,__REVISAR__,1500,1500,95.5475,dacbf1d898341c33
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (809).jpg,Virus (809).jpg,Virus,__REVISAR__,1500,1500,346.5963,c5e12d8b1683a5be
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (81).jpg,Virus (81).jpg,Virus,__REVISAR__,256,256,40192.2241,f91c22fd1328937c
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (810).jpg,Virus (810).jpg,Virus,__REVISAR__,1500,1500,190.8149,ffd0599ab1251728
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (811).jpg,Virus (811).jpg,Virus,__REVISAR__,1500,1500,277.2484,d916295c962fb32c
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (812).jpg,Virus (812).jpg,Virus,__REVISAR__,1500,1500,384.8204,edb6258b5721c833
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (813).jpg,Virus (813).jpg,Virus,__REVISAR__,1500,1500,75.981,d98b4a5a5e35554a
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (814).jpg,Virus (814).jpg,Virus,__REVISAR__,1500,1500,430.333,e8a56c320c5ea76d
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (815).jpg,Virus (815).jpg,Virus,__REVISAR__,1500,1500,575.3993,e525d5d5ddaa2224
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (816).jpg,Virus (816).jpg,Virus,__REVISAR__,1500,1500,518.038,a5af475281361fb4
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (817).jpg,Virus (817).jpg,Virus,__REVISAR__,1500,1500,97.1929,c243b7a6964c8bad
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (818).jpg,Virus (818).jpg,Virus,__REVISAR__,1500,1500,172.5012,db93d27656148c8d
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (819).jpg,Virus (819).jpg,Virus,__REVISAR__,1500,1500,117.332,ce98b993d324a94b
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (82).jpg,Virus (82).jpg,Virus,__REVISAR__,256,256,40747.121,dc799464d1c13f26
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (820).jpg,Virus (820).jpg,Virus,__REVISAR__,1500,1500,218.6151,de0866fb12336627
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (821).jpg,Virus (821).jpg,Virus,__REVISAR__,1500,1500,331.3214,c1aa9ac0d6d56763
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (822).jpg,Virus (822).jpg,Virus,__REVISAR__,1500,1500,306.2274,c4d695aa95d04e2f
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (823).jpg,Virus (823).jpg,Virus,__REVISAR__,1500,1500,235.3765,e2559780ac52e0ff
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (824).jpg,Virus (824).jpg,Virus,__REVISAR__,1500,1500,158.8916,fac02fb4942acae9
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (825).jpg,Virus (825).jpg,Virus,__REVISAR__,1500,1500,279.0226,f99d7d099320ba64
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (826).jpg,Virus (826).jpg,Virus,__REVISAR__,1500,1500,151.2714,df5b893390cc62d8
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (827).jpg,Virus (827).jpg,Virus,__REVISAR__,1500,1500,101.3382,ff2a70a9d2a1922b
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (828).jpg,Virus (828).jpg,Virus,__REVISAR__,1500,1500,82.3387,e471fe45c6cfc180
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (829).jpg,Virus (829).jpg,Virus,__REVISAR__,1500,1500,83.8539,f655a84acd1a6935
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (83).jpg,Virus (83).jpg,Virus,__REVISAR__,256,256,33025.9353,d136c0a67eeaf054
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (830).jpg,Virus (830).jpg,Virus,__REVISAR__,1500,1500,64.0899,fa3d81f4a603d398
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (831).jpg,Virus (831).jpg,Virus,__REVISAR__,1500,1500,128.2764,fd086798ac3315ba
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (832).jpg,Virus (832).jpg,Virus,__REVISAR__,1500,1500,241.1863,ed2bc894aae60765
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (833).jpg,Virus (833).jpg,Virus,__REVISAR__,1500,1500,211.288,c070fc6c96dc34cb
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (834).jpg,Virus (834).jpg,Virus,__REVISAR__,1500,1500,165.5983,ba14a405ade9ba8f
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (835).jpg,Virus (835).jpg,Virus,__REVISAR__,1500,1500,297.5778,d56af4e9e13253a0
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (836).jpg,Virus (836).jpg,Virus,__REVISAR__,1500,1500,261.093,caac7556954587aa
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (837).jpg,Virus (837).jpg,Virus,__REVISAR__,1500,1500,120.1426,c1facf709c42329e
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (838).jpg,Virus (838).jpg,Virus,__REVISAR__,1500,1500,225.0141,dcac85eb7251918e
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (839).jpg,Virus (839).jpg,Virus,__REVISAR__,1500,1500,79.8723,c9bf00fc3223c6ce
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (84).jpg,Virus (84).jpg,Virus,__REVISAR__,256,256,34166.7682,d56af4e9e13253a0
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (840).jpg,Virus (840).jpg,Virus,__REVISAR__,1500,1500,88.2598,c1909f9e75647686
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (841).jpg,Virus (841).jpg,Virus,__REVISAR__,1500,1500,138.3214,db5b6a8a96345a1a
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (842).jpg,Virus (842).jpg,Virus,__REVISAR__,1500,1500,166.9739,d0d62e2b92e69c55
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (843).jpg,Virus (843).jpg,Virus,__REVISAR__,1500,1500,194.8234,e3c3b0b63618738e
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (844).jpg,Virus (844).jpg,Virus,__REVISAR__,1500,1500,159.255,dd7305b696b23581
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (845).jpg,Virus (845).jpg,Virus,__REVISAR__,1500,1500,570.4142,c00bfcdb976d6904
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (846).jpg,Virus (846).jpg,Virus,__REVISAR__,1500,1500,254.1039,e284d1d7252357d3
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (847).jpg,Virus (847).jpg,Virus,__REVISAR__,1500,1500,91.9489,ea11fef8ea071e01
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (848).jpg,Virus (848).jpg,Virus,__REVISAR__,1500,1500,117.0181,b6fea656c8158da0
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (849).jpg,Virus (849).jpg,Virus,__REVISAR__,1500,1500,132.3753,d04be902a757764d
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (85).jpg,Virus (85).jpg,Virus,__REVISAR__,256,256,22626.8377,b79ba70b8d824c1e
dataset4_NoDescription,C:\Users\jaevi\Downloads\Datasets\dataset curado\dataset4_NoDescription\Virus\Virus (850).jpg,Virus (850).jpg,Virus,__REVISAR__,1500,1500,162.8144,afb9a690ae6510d6
